PlayerID,Name,Team,Position,Height,Weight,DOB,Age,YrsExp,CapHit
DHardyBUF,Daequan Hardy,BUF,CB,5-9,178,6/13/2001,23,R,"$829,597"
DKincaidBUF,Dalton Kincaid,BUF,TE,6-4,240,10/18/1999,24,2,"$3,051,600"
DHamlinBUF,Damar Hamlin,BUF,SAF,6-0,200,3/24/1998,26,4,"$1,095,119"
DEvansBUF,Darrynton Evans,BUF,RB,5-10,203,7/9/1998,26,5,"$1,055,000"
DEdwardsBUF,David Edwards,BUF,OG,6-6,308,3/20/1997,27,6,"$2,295,000"
DUgwoegbuBUF,David Ugwoegbu,BUF,DL,6-4,250,—,22,R,"$801,666"
DKnoxBUF,Dawson Knox,BUF,TE,6-4,254,11/14/1996,27,6,"$7,728,000"
DSmootBUF,Dawuane Smoot,BUF,DE,6-3,264,3/2/1995,29,8,"$1,468,000"
DWilliamsBUF,DeShawn Williams,BUF,DE,6-1,295,12/29/1992,31,5,"$1,015,000"
DWilliamsBUF,Dorian Williams,BUF,LB,6-2,230,6/28/2001,23,2,"$1,223,365"
DCarterBUF,DeWayne Carter,BUF,DT,6-3,305,12/10/2000,23,R,"$1,021,463"
DDelaneyBUF,Dee Delaney,BUF,DB,5-11,200,2/20/1995,29,4,"$985,000"
DDawkinsBUF,Dion Dawkins,BUF,OT,6-5,320,4/26/1994,30,8,"$11,509,833"
EOliverBUF,Ed Oliver,BUF,DT,6-1,287,12/12/1997,26,6,"$9,725,000"
EUlofoshioBUF,Edefuan Ulofoshio,BUF,LB,6-1,236,1/23/2000,24,R,"$873,506"
EAnkouBUF,Eli Ankou,BUF,DT,6-3,325,6/8/1994,30,6,"$992,500"
FGoreBUF,Frank Gore Jr.,BUF,RB,5-8,195,3/13/2002,22,R,"$800,000"
GStevesonBUF,Gable Steveson,BUF,DT,6-1,265,5/31/2000,24,R,"$795,000"
GRousseauBUF,Gregory Rousseau,BUF,DE,6-6,266,4/5/2000,24,4,"$3,693,515"
GBrittonBUF,Gunner Britton,BUF,OG,6-6,312,2/29/2000,24,R,"$800,000"
JIngramBUF,Ja'Marcus Ingram,BUF,DB,6-2,190,9/2/1997,26,1,"$918,750"
JBrowningBUF,Jack Browning,BUF,P,5-11,190,11/14/2001,22,R,"$798,333"
JCookBUF,James Cook,BUF,RB,5-11,190,9/25/1999,24,3,"$1,590,563"
JSolomonBUF,Javon Solomon,BUF,DE,6-2,249,1/17/2001,23,R,"$858,569"
JAndreessenBUF,Joe Andreessen,BUF,LB,6-1,232,2/7/2000,24,R,"$795,833"
JAllenBUF,Josh Allen,BUF,QB,6-5,237,5/21/1996,28,7,"$30,356,281"
JShorterBUF,Justin Shorter,BUF,WR,6-4,223,4/17/2000,24,2,"$875,987"
KHamlerBUF,K.J. Hamler,BUF,WR,5-9,178,7/8/1999,25,4,"$1,055,000"
KElamBUF,Kaiir Elam,BUF,CB,6-1,191,5/5/2001,23,3,"$3,733,858"
KClineBUF,Kameron Cline,BUF,DL,6-4,283,2/19/1998,26,1,"$919,500"
KBillsBUF,Keaton Bills,BUF,OG,6-4,316,5/22/1998,26,R,"$803,333"
KWilliamsonBUF,Kendall Williamson,BUF,DB,6-0,203,8/24/2000,23,1,"$797,500"
KLovelyBUF,Keni-H Lovely,BUF,CB,5-10,176,5/12/2000,24,R,"$799,333"
KColemanBUF,Keon Coleman,BUF,WR,6-4,215,5/17/2003,21,R,"$1,831,683"
KJarvisBUF,Kevin Jarvis,BUF,OG,6-6,325,12/22/1998,25,1,"$799,500"
KShakirBUF,Khalil Shakir,BUF,WR,6-0,190,2/3/2000,24,3,"$1,071,788"
KJonathanBUF,Kingsley Jonathan,BUF,DE,6-4,260,4/28/1998,26,3,"$986,750"
KBrownBUF,Kyron Brown,BUF,CB,6-1,195,5/26/1996,28,3,"$994,000"
LCollinsBUF,La'el Collins,BUF,OT,6-4,315,7/26/1993,30,9,"$1,580,000"
LKeysBUF,Lawrence Keys,BUF,WR,5-11,170,—,22,R,"$798,333"
MHollinsBUF,Mack Hollins,BUF,WR,6-4,221,9/16/1993,30,8,"$2,480,000"
MValdes-ScantlingBUF,Marquez Valdes-Scantling,BUF,WR,6-4,206,10/10/1994,29,7,"$1,350,000"
MMilanoBUF,Matt Milano,BUF,OLB,6-0,223,7/28/1994,29,8,"$12,437,000"
MEdwardsBUF,Mike Edwards,BUF,OL,6-5,363,11/10/1998,25,R,"$799,333"
MEdwardsBUF,Mike Edwards,BUF,SAF,5-10,205,5/18/1996,28,6,"$2,800,000"
MTrubiskyBUF,Mitchell Trubisky,BUF,QB,6-3,222,8/20/1994,29,8,"$2,000,000"
NMorrowBUF,Nicholas Morrow,BUF,LB,6-0,216,10/7/1995,28,7,"$1,500,000"
OTorrenceBUF,O'Cyrus Torrence,BUF,OG,6-5,347,1/20/2000,24,2,"$1,413,859"
QMorrisBUF,Quintin Morris,BUF,TE,6-2,252,1/21/1999,25,3,"$985,000"
RDouglasBUF,Rasul Douglas,BUF,CB,6-2,209,8/29/1994,29,8,"$3,348,529"
RDavisBUF,Ray Davis,BUF,RB,5-10,216,11/11/1999,24,R,"$973,297"
RGilliamBUF,Reggie Gilliam,BUF,FB,6-0,244,8/20/1997,26,5,"$2,232,334"
RFergusonBUF,Reid Ferguson,BUF,LS,6-2,235,3/24/1994,30,8,"$1,212,500"
RGouraigeBUF,Richard Gouraige,BUF,OT,6-5,306,10/15/1998,25,1,"$799,500"
RBothroydBUF,Rondell Bothroyd,BUF,DE,6-3,273,—,22,R,"$798,333"
RVanBUF,Ryan Van Demark,BUF,OT,6-6,307,3/22/1998,26,2,"$919,500"
SMartinBUF,Sam Martin,BUF,P,6-1,211,2/27/1990,34,12,"$2,050,000"
SVanBUF,Sedrick Van Pran-Granger,BUF,C,6-4,310,10/23/2001,22,R,"$883,813"
SBuecheleBUF,Shane Buechele,BUF,QB,6-0,210,1/8/1998,26,3,"$1,025,000"
SSimonBUF,Shayne Simon,BUF,LB,6-3,235,3/14/2000,24,R,"$795,000"
SBrownBUF,Spencer Brown,BUF,OT,6-8,311,2/28/1998,26,4,"$3,585,036"
TJohnsonBUF,Taron Johnson,BUF,CB,5-11,192,7/27/1996,27,7,"$8,447,500"
TJohnsonBUF,Ty Johnson,BUF,RB,5-10,210,9/17/1997,26,6,"$1,152,500"
TRappBUF,Taylor Rapp,BUF,SAF,6-0,208,12/22/1997,26,6,"$2,841,666"
TCouchBUF,Te'Cory Couch,BUF,DB,5-10,175,—,22,R,"$801,666"
TBernardBUF,Terrel Bernard,BUF,LB,6-1,224,5/7/1999,25,3,"$1,399,872"
TClaytonBUF,Travis Clayton,BUF,OT,6-7,301,—,22,R,"$825,396"
TMcKittyBUF,Tre' McKitty,BUF,TE,6-4,246,1/12/1999,25,4,"$1,059,000"
TGrableBUF,Tylan Grable,BUF,OT,6-7,290,10/4/1999,24,R,"$837,478"
TBassBUF,Tyler Bass,BUF,K,5-10,183,2/14/1997,27,5,"$4,420,000"
TShaversBUF,Tyrell Shavers,BUF,WR,6-4,211,8/18/1999,24,1,"$799,500"
VMillerBUF,Von Miller,BUF,OLB,6-3,250,3/26/1989,35,14,"$15,154,000"
WClappBUF,Will Clapp,BUF,C,6-5,311,12/10/1995,28,7,"$1,152,500"
XJohnsonBUF,Xavier Johnson,BUF,WR,6-1,210,—,22,R,"$798,333"
ZDavidsonBUF,Zach Davidson,BUF,TE,6-7,251,7/15/1998,26,2,"$799,500"
ARobinsonCAR,A'Shawn Robinson,CAR,DT,6-3,320,3/21/1995,29,9,"$3,290,000"
AThielenCAR,Adam Thielen,CAR,WR,6-2,195,8/22/1990,33,11,"$9,917,000"
ACookCAR,Alex Cook,CAR,SAF,6-1,196,5/21/1999,25,2,"$915,000"
ABarnoCAR,Amare Barno,CAR,LB,6-6,245,4/26/1999,25,3,"$1,031,352"
ARaymCAR,Andrew Raym,CAR,C,6-4,327,5/2/2001,23,R,"$800,000"
ADaltonCAR,Andy Dalton,CAR,QB,6-2,220,10/29/1987,36,14,"$4,967,000"
ACorbettCAR,Austin Corbett,CAR,C,6-4,306,9/5/1995,28,7,"$10,133,000"
BTraoreCAR,Badara Traore,CAR,OT,6-7,320,3/12/1997,27,1,"$795,000"
BChristensenCAR,Brady Christensen,CAR,OG,6-6,300,9/27/1996,27,4,"$3,394,778"
BYoungCAR,Bryce Young,CAR,QB,5-10,204,7/25/2001,22,2,"$8,626,153"
CMaysCAR,Cade Mays,CAR,OG,6-6,325,4/26/1999,25,3,"$1,028,267"
CGillCAR,Cam Gill,CAR,LB,6-3,240,12/14/1997,26,5,"$1,055,000"
CSimsCAR,Cam Sims,CAR,WR,6-5,214,1/6/1996,28,6,"$985,000"
CWootenCAR,Chandler Wooten,CAR,LB,6-3,230,4/25/1999,25,3,"$985,000"
CZavalaCAR,Chandler Zavala,CAR,OG,6-3,322,4/2/1999,25,2,"$1,107,934"
CSmith-WadeCAR,Chau Smith-Wade,CAR,CB,5-11,176,9/17/2002,21,R,"$875,996"
CDuffieCAR,Christian Duffie,CAR,OT,6-5,300,3/17/2000,24,R,"$797,166"
CHubbardCAR,Chuba Hubbard,CAR,RB,6-1,210,6/11/1999,25,4,"$3,294,293"
CCherelusCAR,Claudin Cherelus,CAR,LB,6-2,230,2/9/1999,25,2,"$915,000"
CIsbellCAR,Clayton Isbell,CAR,SAF,6-2,220,8/3/2000,23,R,"$797,666"
DJamisonCAR,D'Shawn Jamison,CAR,DB,5-9,186,6/4/1999,25,2,"$915,000"
DJohnsonCAR,D.J. Johnson,CAR,LB,6-4,260,10/21/1998,25,2,"$1,250,679"
DJohnsonCAR,Diontae Johnson,CAR,WR,5-10,183,7/5/1996,28,6,"$10,000,000"
DWonnumCAR,D.J. Wonnum,CAR,LB,6-5,258,10/31/1997,26,5,"$4,125,000"
DDavisCAR,Daewood Davis,CAR,WR,6-2,195,1/23/1999,25,1,"$795,000"
DLewisCAR,Damien Lewis,CAR,OG,6-2,327,3/21/1997,27,5,"$4,900,000"
DJacksonCAR,Dane Jackson,CAR,CB,5-11,180,11/29/1996,27,5,"$2,650,000"
DMooreCAR,David Moore,CAR,WR,6-0,219,1/15/1995,29,6,"$985,000"
DRichardsonCAR,Demani Richardson,CAR,SAF,6-1,215,10/7/2000,23,R,"$803,333"
DBrownCAR,Derrick Brown,CAR,DT,6-5,320,4/15/1998,26,5,"$6,625,000"
DBootleCAR,Dicaprio Bootle,CAR,CB,5-10,180,9/17/1997,26,2,"$1,055,000"
EPineiroCAR,Eddy Pineiro,CAR,K,5-11,190,9/13/1995,28,7,"$2,545,000"
ELeotaCAR,Eku Leota,CAR,LB,6-3,252,5/11/1999,25,2,"$915,000"
HMevisCAR,Harrison Mevis,CAR,K,5-11,243,3/27/2002,22,R,"$796,000"
IThomasCAR,Ian Thomas,CAR,TE,6-4,260,6/6/1996,28,7,"$3,776,668"
ISmith-MarsetteCAR,Ihmir Smith-Marsette,CAR,WR,6-1,185,8/29/1999,24,4,"$1,410,000"
IEkwonuCAR,Ikem Ekwonu,CAR,OT,6-4,320,10/31/2000,23,3,"$7,518,559"
JDiRenzoCAR,J.D. DiRenzo,CAR,OT,6-6,315,7/27/1998,25,1,"$915,000"
JJansenCAR,J.J. Jansen,CAR,LS,6-2,235,1/20/1986,38,17,"$1,152,500"
JSandersCAR,Ja'Tavion Sanders,CAR,TE,6-4,243,3/27/2003,21,R,"$1,013,559"
JPlummerCAR,Jack Plummer,CAR,QB,6-5,215,10/21/1999,24,R,"$798,333"
JMitchellCAR,Jackson Mitchell,CAR,LB,6-2,235,1/23/2001,23,R,"$798,333"
JCrumedyCAR,Jaden Crumedy,CAR,DT,6-4,309,7/30/2000,23,R,"$839,106"
JShirdenCAR,Jaden Shirden,CAR,RB,5-9,195,5/2/2002,22,R,"$796,666"
JClowneyCAR,Jadeveon Clowney,CAR,OLB,6-5,266,2/14/1993,31,11,"$6,000,000"
JCokerCAR,Jalen Coker,CAR,WR,6-3,213,10/30/2001,22,R,"$803,333"
JRobinsonCAR,Jammie Robinson,CAR,SAF,5-11,190,1/24/2001,23,2,"$997,383"
JHornCAR,Jaycee Horn,CAR,CB,6-1,200,11/26/1999,24,4,"$6,717,501"
JCrawfordCAR,Jeremiah Crawford,CAR,OT,6-5,315,9/4/1999,24,R,"$796,666"
JHekkerCAR,Johnny Hekker,CAR,P,6-5,225,2/8/1990,34,13,"$2,733,668"
JMingoCAR,Jonathan Mingo,CAR,WR,6-2,220,4/20/2001,23,2,"$2,012,865"
JBrooksCAR,Jonathon Brooks,CAR,RB,6-0,207,7/21/2003,20,R,"$1,530,378"
JFullerCAR,Jordan Fuller,CAR,SAF,6-2,203,3/4/1998,26,5,"$3,250,000"
JMatthewsCAR,Jordan Matthews,CAR,TE,6-3,212,7/16/1992,32,8,"$985,000"
JJewellCAR,Josey Jewell,CAR,ILB,6-2,236,12/25/1994,29,7,"$3,483,333"
JAhoCAR,Junior Aho,CAR,DT,6-4,272,2/2/1999,25,1,"$795,000"
KChaissonCAR,K'Lavon Chaisson,CAR,LB,6-3,254,7/25/1999,24,5,"$2,500,000"
KDysonCAR,Kenny Dyson Jr.,CAR,DE,6-3,235,6/27/2001,23,R,"$797,666"
LRayCAR,LaBryan Ray,CAR,DE,6-4,290,12/5/1997,26,2,"$915,000"
LJacksonCAR,Lamar Jackson,CAR,CB,6-2,208,4/13/1998,26,3,"$985,000"
LVilainCAR,Luiji Vilain,CAR,LB,6-4,252,3/10/1998,26,3,"$985,000"
MBarrettCAR,Michael Barrett,CAR,LB,6-0,230,12/21/1999,24,R,"$818,575"
MBooneCAR,Mike Boone,CAR,RB,5-10,206,7/30/1995,28,7,"$985,000"
MStrachanCAR,Mike Strachan,CAR,WR,6-5,225,8/13/1997,26,4,"$1,055,000"
MSandersCAR,Miles Sanders,CAR,RB,5-11,211,5/1/1997,27,6,"$7,695,000"
NJensenCAR,Nash Jensen,CAR,OG,6-4,329,5/7/1999,25,2,"$923,333"
NScottCAR,Nick Scott,CAR,SAF,5-11,200,5/17/1995,29,6,"$1,152,500"
NThurmanCAR,Nick Thurman,CAR,DE,6-4,305,6/12/1995,29,3,"$985,000"
PAumavaeCAR,Popo Aumavae,CAR,DT,6-3,315,1/15/1999,25,R,"$800,000"
RBlackshearCAR,Raheem Blackshear,CAR,RB,5-9,190,6/5/1998,26,3,"$985,000"
RPennyCAR,Rashaad Penny,CAR,RB,5-11,220,2/2/1996,28,7,"$1,152,500"
RLeeCAR,Ricky Lee,CAR,OT,6-5,289,11/16/1999,24,2,"$916,666"
RHuntCAR,Robert Hunt,CAR,OT,6-6,323,8/25/1996,27,5,"$6,450,000"
SFranklinCAR,Sam Franklin,CAR,SAF,6-3,210,2/2/1996,28,5,"$1,125,000"
SPinckneyCAR,Sam Pinckney,CAR,WR,6-4,220,10/25/1999,24,R,"$797,666"
STuttleCAR,Shy Tuttle,CAR,DT,6-3,300,10/20/1995,28,6,"$8,306,666"
SSullivanCAR,Stephen Sullivan,CAR,TE,6-5,245,11/28/1996,27,3,"$1,055,000"
TSmithCAR,T.J. Smith,CAR,DT,6-3,300,4/19/1997,27,1,"$915,000"
TDavisCAR,Tae Davis,CAR,LB,6-0,222,8/14/1996,27,6,"$1,152,500"
TMotonCAR,Taylor Moton,CAR,OT,6-5,325,8/14/1994,29,8,"$29,747,916"
TMarshallCAR,Terrace Marshall Jr.,CAR,WR,6-2,200,6/9/2000,24,4,"$1,823,017"
TTrembleCAR,Tommy Tremble,CAR,TE,6-4,250,6/2/2000,24,4,"$3,351,715"
TWallaceCAR,Trevin Wallace,CAR,LB,6-2,244,2/22/2003,21,R,"$1,083,606"
THillCAR,Troy Hill,CAR,CB,5-10,182,8/29/1991,32,9,"$1,152,500"
UAleCAR,Ulumoo Ale,CAR,DT,6-6,327,5/20/1999,25,R,"$795,000"
WDrewCAR,Willie Drew,CAR,CB,6-0,185,7/5/2000,24,R,"$798,333"
XLegetteCAR,Xavier Legette,CAR,WR,6-3,227,1/29/2001,23,R,"$2,246,759"
XWoodsCAR,Xavier Woods,CAR,FS,5-11,200,7/26/1995,28,8,"$7,759,168"
YNijmanCAR,Yosuah Nijman,CAR,OT,6-7,314,1/2/1996,28,5,"$2,907,500"
AColbertCHI,Adrian Colbert,CHI,FS,6-2,205,10/6/1993,30,6,"$985,000"
AOgbongbemigaCHI,Amen Ogbongbemiga,CHI,LB,6-0,231,9/4/1998,25,4,"$2,070,588"
ABillingsCHI,Andrew Billings,CHI,DT,6-1,311,6/3/1995,29,8,"$3,500,000"
ABookerCHI,Austin Booker,CHI,DE,6-6,245,12/14/2002,21,R,"$882,284"
AReedCHI,Austin Reed,CHI,QB,6-1,220,2/22/2000,24,R,"$796,666"
ACollinsCHI,Aviante Collins,CHI,OT,6-4,292,4/21/1993,31,4,"$985,000"
BMurrayCHI,Bill Murray,CHI,OL,6-4,307,7/3/1997,27,1,"$915,000"
BJonesCHI,Braxton Jones,CHI,OT,6-5,310,3/27/1999,25,3,"$1,059,887"
BBatesCHI,Brenden Bates,CHI,TE,6-5,255,—,22,R,"$798,333"
BRypienCHI,Brett Rypien,CHI,QB,6-2,202,7/9/1996,28,5,"$985,000"
BCowartCHI,Byron Cowart,CHI,DT,6-3,300,5/20/1996,28,4,"$985,000"
CSantosCHI,Cairo Santos,CHI,K,5-8,175,11/12/1991,32,10,"$4,260,000"
CWilliamsCHI,Caleb Williams,CHI,QB,6-1,215,11/18/2001,22,R,"$795,000"
CLyonsCHI,Cameron Lyons,CHI,LS,6-0,225,1/11/1999,25,R,"$795,000"
CJonesCHI,Carl Jones Jr.,CHI,LB,6-2,230,—,22,R,"$801,666"
CKmetCHI,Cole Kmet,CHI,TE,6-6,260,3/10/1999,25,5,"$11,600,000"
CSheltonCHI,Coleman Shelton,CHI,C,6-5,285,7/28/1995,28,6,"$3,500,000"
CJohnsonCHI,Collin Johnson,CHI,WR,6-6,222,9/23/1997,26,4,"$1,055,000"
CWaitmanCHI,Corliss Waitman,CHI,P,6-2,210,7/21/1995,28,2,"$985,000"
DSwiftCHI,D'Andre Swift,CHI,RB,5-9,215,1/14/1999,25,5,"$5,803,333"
DMooreCHI,D.J. Moore,CHI,WR,5-11,210,4/14/1997,27,7,"$16,050,000"
DHardyCHI,Daniel Hardy,CHI,DE,6-3,240,12/15/1998,25,2,"$915,000"
DPettisCHI,Dante Pettis,CHI,WR,6-1,195,10/23/1995,28,5,"$985,000"
DWrightCHI,Darnell Wright,CHI,OT,6-6,333,8/10/2001,22,2,"$4,765,516"
DMalloryCHI,Dashaun Mallory,CHI,DT,6-1,275,10/10/1999,24,R,"$795,000"
DCarterCHI,DeAndre Carter,CHI,WR,5-8,190,4/10/1993,31,7,"$1,060,000"
DWalkerCHI,DeMarcus Walker,CHI,DE,6-4,280,9/30/1994,29,8,"$8,666,666"
DRobinsonCHI,Dominique Robinson,CHI,DE,6-5,253,7/2/1998,26,3,"$1,053,288"
DKramerCHI,Doug Kramer,CHI,C,6-2,300,6/4/1998,26,3,"$915,000"
DColemanCHI,Douglas Coleman III,CHI,DB,6-1,200,6/28/1998,26,R,"$795,000"
EHicksCHI,Elijah Hicks,CHI,SAF,5-11,200,10/16/1999,24,3,"$1,004,253"
FSwainCHI,Freddie Swain,CHI,WR,6-0,199,8/4/1998,25,4,"$1,055,000"
GEverettCHI,Gerald Everett,CHI,TE,6-3,245,6/25/1994,30,8,"$5,460,000"
GDexterCHI,Gervon Dexter,CHI,DT,6-6,312,10/5/2001,22,2,"$1,528,121"
GStromanCHI,Greg Stroman,CHI,CB,5-11,180,3/8/1996,28,5,"$1,055,000"
IWheelerCHI,Ian Wheeler,CHI,RB,5-11,205,—,22,R,"$797,500"
JCarterCHI,Ja'Tyre Carter,CHI,OG,6-3,311,1/15/1999,25,3,"$1,012,328"
JSanbornCHI,Jack Sanborn,CHI,LB,6-2,234,7/29/2000,23,3,"$987,500"
JMartinCHI,Jacob Martin,CHI,DE,6-2,242,12/11/1995,28,7,"$1,152,500"
JCurhanCHI,Jake Curhan,CHI,OT,6-6,316,2/9/1998,26,4,"$1,055,000"
JKromahCHI,Jamree Kromah,CHI,DL,6-4,275,6/14/2000,24,R,"$805,000"
JBriskerCHI,Jaquan Brisker,CHI,SAF,6-1,200,4/20/1999,25,3,"$2,006,057"
JJohnsonCHI,Jaylon Johnson,CHI,CB,6-0,195,4/19/1999,25,5,"$13,000,000"
JJonesCHI,Jaylon Jones,CHI,DB,5-11,190,10/14/1997,26,3,"$985,834"
JCarvinCHI,Jerome Carvin,CHI,OL,6-3,308,9/20/2000,23,1,"$795,000"
JJacksonCHI,John Jackson,CHI,WR,6-1,215,—,22,R,"$795,000"
JOwensCHI,Jonathan Owens,CHI,DB,5-11,210,7/22/1995,28,6,"$1,875,000"
JBlackwellCHI,Josh Blackwell,CHI,CB,5-11,180,4/5/1999,25,3,"$985,000"
KAllenCHI,Keenan Allen,CHI,WR,6-2,211,4/27/1992,32,12,"$23,100,000"
KRandolphCHI,Keith Randolph,CHI,DT,6-5,300,9/1/2001,22,R,"$801,666"
KByardCHI,Kevin Byard,CHI,FS,5-11,212,8/17/1993,30,9,"$6,470,000"
KKareemCHI,Khalid Kareem,CHI,DE,6-4,268,4/28/1998,26,5,"$985,000"
KHerbertCHI,Khalil Herbert,CHI,RB,5-9,212,4/21/1998,26,4,"$1,087,676"
KBlasingameCHI,Khari Blasingame,CHI,FB,6-0,233,7/1/1996,28,6,"$1,600,000"
KAmegadjieCHI,Kiran Amegadjie,CHI,OT,6-5,326,2/1/2002,22,R,"$1,075,331"
KGordonCHI,Kyler Gordon,CHI,CB,6-0,200,12/17/1999,24,3,"$2,368,072"
LBoromCHI,Larry Borom,CHI,OG,6-5,333,3/30/1999,25,4,"$3,199,269"
LJonesCHI,Leon Jones,CHI,DB,6-1,195,—,22,R,"$795,000"
MLewisCHI,Marcedes Lewis,CHI,TE,6-6,265,5/19/1984,40,19,"$2,000,000"
MPryorCHI,Matt Pryor,CHI,OT,6-7,332,12/16/1994,29,7,"$1,035,000"
MBaskervilleCHI,Micah Baskerville,CHI,LB,6-0,224,10/19/1999,24,1,"$915,000"
MDwumfourCHI,Michael Dwumfour,CHI,DT,6-1,296,1/1/1998,26,2,"$985,000"
MSweatCHI,Montez Sweat,CHI,DE,6-6,262,9/4/1996,27,6,"$25,085,294"
NDavisCHI,Nate Davis,CHI,OG,6-3,316,9/23/1996,27,6,"$11,352,941"
NSewellCHI,Noah Sewell,CHI,LB,6-2,253,4/26/2002,22,2,"$996,237"
NWebsterCHI,Nsimba Webster,CHI,WR,5-10,180,1/27/1996,28,4,"$1,055,000"
PScalesCHI,Patrick Scales,CHI,LS,6-3,226,2/11/1988,36,9,"$1,152,500"
PMoalaCHI,Paul Moala,CHI,LB,6-0,229,1/31/2000,24,R,"$795,000"
QJohnsonCHI,Quindell Johnson,CHI,DB,6-2,208,11/5/1999,24,2,"$915,000"
RStewardCHI,Reddy Steward,CHI,DB,5-11,178,5/4/2001,23,R,"$799,166"
ROdunzeCHI,Rome Odunze,CHI,WR,6-3,215,6/3/2002,22,R,"$795,000"
RJohnsonCHI,Roschon Johnson,CHI,RB,6-0,225,1/31/2001,23,2,"$1,107,172"
RBatesCHI,Ryan Bates,CHI,OT,6-4,302,2/14/1997,27,6,"$4,000,000"
SCarlsonCHI,Stephen Carlson,CHI,TE,6-4,240,12/12/1996,27,4,"$985,000"
TEdwardsCHI,T.J. Edwards,CHI,LB,6-1,242,8/12/1996,27,6,"$7,500,000"
TMooreCHI,Tarvarius Moore,CHI,DB,6-2,200,8/16/1996,27,5,"$985,000"
TSmithCHI,Terell Smith,CHI,CB,6-0,207,9/27/1999,24,2,"$983,971"
TJenkinsCHI,Teven Jenkins,CHI,OT,6-6,320,3/3/1998,26,4,"$2,668,861"
TBenedetCHI,Theo Benedet,CHI,OT,6-7,305,10/12/2001,22,R,"$801,666"
TSweeneyCHI,Tommy Sweeney,CHI,TE,6-5,255,7/1/1995,29,5,"$985,000"
TTaylorCHI,Tory Taylor,CHI,P,6-4,223,7/10/1997,27,R,"$981,975"
THomerCHI,Travis Homer,CHI,RB,5-10,202,8/7/1998,25,6,"$2,110,294"
TEdmundsCHI,Tremaine Edmunds,CHI,MLB,6-5,250,5/2/1998,26,7,"$22,437,500"
TScottCHI,Tyler Scott,CHI,WR,5-11,185,10/12/2001,22,2,"$1,080,862"
TStevensonCHI,Tyrique Stevenson,CHI,CB,6-0,204,5/26/2000,24,2,"$1,465,796"
TBagentCHI,Tyson Bagent,CHI,QB,6-3,213,6/8/2000,24,2,"$923,333"
VJonesCHI,Velus Jones Jr.,CHI,WR,6-0,200,5/11/1997,27,3,"$1,474,343"
ZPickensCHI,Zacch Pickens,CHI,DT,6-4,300,3/6/2000,24,2,"$1,309,951"
ACaseyCIN,Aaron Casey,CIN,LB,6-1,231,6/12/2000,24,R,"$800,000"
ADavis-GaitherCIN,Akeem Davis-Gaither,CIN,LB,6-2,228,9/21/1997,26,5,"$2,544,382"
ACappaCIN,Alex Cappa,CIN,OG,6-6,310,1/27/1995,29,7,"$9,250,000"
AGeorgeCIN,Allan George,CIN,CB,5-11,191,7/16/1999,25,1,"$915,000"
AMimsCIN,Amarius Mims,CIN,OT,6-7,340,10/14/2002,21,R,"$795,000"
AIosivasCIN,Andrei Iosivas,CIN,WR,6-3,205,10/15/1999,24,2,"$954,848"
AMcNamaraCIN,Austin McNamara,CIN,P,6-5,204,2/24/2001,23,R,"$800,000"
BHillCIN,B.J. Hill,CIN,DT,6-3,311,4/20/1995,29,7,"$10,833,334"
BRobbinsCIN,Brad Robbins,CIN,P,6-1,205,10/6/1998,25,2,"$948,333"
CAdomitisCIN,Cal Adomitis,CIN,LS,6-2,238,7/9/1998,26,3,"$985,000"
CGrandyCIN,Cam Grandy,CIN,TE,6-5,253,11/19/1999,24,R,"$796,666"
CTaylor-BrittCIN,Cam Taylor-Britt,CIN,CB,5-11,202,10/15/1999,24,3,"$1,623,472"
CSampleCIN,Cameron Sample,CIN,DE,6-3,272,9/20/1999,24,4,"$1,252,037"
CJohnsonCIN,Cedric Johnson,CIN,DE,6-3,260,9/6/2002,21,R,"$829,597"
CJonesCIN,Charlie Jones,CIN,WR,6-0,183,10/29/1998,25,2,"$1,084,694"
CBrownCIN,Chase Brown,CIN,RB,5-10,211,3/21/2000,24,2,"$986,539"
CEvansCIN,Chris Evans,CIN,RB,5-11,215,10/5/1997,26,4,"$1,098,222"
CFordCIN,Cody Ford,CIN,OT,6-3,329,12/28/1996,27,6,"$1,350,000"
CBurgessCIN,Cole Burgess,CIN,WR,6-1,192,2/11/2000,24,R,"$800,000"
CVolsonCIN,Cordell Volson,CIN,OG,6-6,315,7/20/1998,25,3,"$1,149,220"
DSmithCIN,D'Ante Smith,CIN,OT,6-5,309,6/8/1998,26,4,"$1,179,836"
DIveyCIN,D.J. Ivey,CIN,CB,6-1,195,2/25/2000,24,4,"$935,164"
DTurnerCIN,D.J. Turner,CIN,CB,5-11,180,11/9/2000,23,2,"$1,400,009"
DAnthonyCIN,Daijahn Anthony,CIN,SAF,6-0,191,9/9/2000,23,R,"$824,446"
DHillCIN,Daxton Hill,CIN,DB,6-0,192,9/29/2000,23,3,"$3,181,914"
DCochranCIN,Devin Cochran,CIN,OT,6-7,310,7/17/1998,25,2,"$795,000"
DHarperCIN,Devin Harper,CIN,LB,6-0,238,5/13/1998,26,3,"$985,000"
DMaxwellCIN,Devonnsha Maxwell,CIN,DL,6-2,297,5/5/1999,25,2,"$803,333"
DDavisCIN,Domenique Davis,CIN,DL,6-2,326,2/28/1996,28,1,"$795,000"
DSampleCIN,Drew Sample,CIN,TE,6-5,255,4/16/1996,28,6,"$4,900,000"
